User ID,Clothing ID,Rating
0931,00264,2
0274,00447,2
0356,00193,1
0567,00346,0
0382,00185,1
0481,00236,1
0815,00022,1
0262,00286,2
0564,00350,0
0278,00116,1
0082,00429,1
0462,00484,0
0815,00269,0
0522,00083,0
0586,00173,1
0872,00275,0
0896,00240,0
0250,00207,2
0301,00213,0
0843,00059,2
0083,00082,0
0149,00067,0
0955,00239,0
0273,00085,1
0706,00172,1
0855,00294,0
0292,00383,2
0790,00116,0
0878,00281,0
0848,00492,1
0971,00265,0
0919,00328,1
0011,00109,1
0313,00299,2
0706,00327,0
0224,00041,2
0290,00207,0
0344,00446,0
0717,00359,2
0568,00441,0
0536,00306,2
0517,00062,0
0973,00360,1
0386,00461,1
0605,00460,0
0116,00268,2
0466,00032,2
0655,00189,1
0535,00067,0
0408,00208,1
0438,00025,0
0883,00324,0
0551,00294,2
0469,00129,2
0570,00154,1
0948,00088,2
0163,00203,2
0444,00025,0
0138,00097,1
0986,00253,1
0207,00037,0
0821,00439,1
0118,00077,2
0135,00278,2
0297,00199,2
0182,00478,1
0543,00372,0
0337,00226,2
0414,00086,2
0931,00257,2
0224,00370,2
0534,00175,0
0033,00254,2
0860,00201,0
0392,00256,1
0218,00322,1
0686,00013,0
0517,00459,2
0244,00261,1
0115,00275,1
0947,00169,2
0253,00068,1
0738,00017,2
0551,00091,1
0559,00319,0
0689,00224,1
0651,00162,2
0895,00124,1
0639,00436,0
0280,00482,2
0197,00015,1
0075,00394,1
0151,00008,2
0887,00247,0
0096,00004,0
0497,00467,2
0674,00126,2
0504,00267,1
0340,00059,2
0829,00259,2
0242,00316,2
0809,00093,0
0342,00204,0
0776,00210,2
0263,00188,1
0526,00047,2
0991,00312,1
0642,00485,2
0890,00202,2
0138,00210,2
0169,00262,1
0243,00221,2
0204,00059,0
0543,00477,1
0897,00280,1
0970,00311,2
0550,00080,1
0137,00366,1
0634,00163,0
0615,00305,1
0593,00353,1
0687,00114,2
0655,00057,1
0887,00223,0
0936,00079,1
0555,00038,1
0031,00010,1
0197,00025,0
0353,00478,2
0530,00289,0
0517,00442,0
0391,00174,0
0738,00068,0
0976,00035,1
0394,00120,2
0520,00446,2
0800,00250,1
0149,00434,1
0515,00414,2
0826,00319,2
0497,00111,0
0016,00403,2
0346,00209,1
0438,00490,0
0932,00396,1
0383,00077,0
0589,00329,0
0775,00461,2
0600,00235,0
0655,00238,1
0237,00196,2
0849,00242,1
0608,00386,2
0973,00240,0
0841,00121,1
0576,00286,2
0339,00158,1
0892,00267,2
0958,00361,2
0212,00079,2
0501,00248,1
0378,00470,1
0838,00003,0
0710,00105,1
0012,00240,1
0193,00083,2
0084,00181,2
0292,00150,1
0797,00344,0
0416,00365,1
0225,00309,2
0057,00018,1
0608,00377,1
0900,00406,2
0162,00303,0
0802,00070,0
0045,00043,1
0259,00334,2
0512,00434,0
0394,00155,2
0118,00031,0
0279,00437,2
0207,00004,2
0783,00233,0
0738,00378,2
0974,00243,0
0449,00034,0
0034,00369,2
0950,00334,1
0264,00476,2
0325,00395,2
0005,00100,2
0108,00018,0
0915,00179,0
0446,00251,2
0051,00370,1
0559,00222,2
0213,00395,0
0038,00404,0
0359,00167,1
0959,00385,2
0056,00489,1
0008,00123,1
0523,00057,2
0991,00494,1
0290,00214,2
0871,00197,2
0208,00043,2
0497,00220,1
0718,00080,0
0793,00351,2
0161,00306,2
0748,00156,0
0207,00102,0
0437,00161,1
0452,00398,2
0366,00066,1
0512,00297,2
0080,00345,1
0276,00086,2
0860,00167,0
0972,00215,1
0272,00348,2
0398,00270,1
0632,00255,2
0224,00391,2
0757,00296,1
0096,00190,2
0184,00147,1
0212,00069,1
0541,00168,0
0650,00133,1
0395,00414,2
0489,00096,1
0032,00220,1
0945,00328,2
0901,00297,0
0038,00398,0
0790,00092,2
0827,00408,1
0413,00298,0
0139,00108,1
0881,00164,2
0588,00169,0
0682,00207,1
0647,00167,0
0603,00272,0
0193,00273,2
0711,00482,0
0709,00470,1
0187,00194,0
0261,00312,1
0593,00456,2
0945,00342,0
0158,00291,1
0174,00033,2
0131,00492,0
0640,00095,2
0577,00409,2
0171,00114,2
0236,00148,0
0892,00175,2
0261,00425,1
0657,00131,1
0645,00222,2
0316,00183,0
0732,00113,1
0667,00389,2
0404,00409,1
0622,00372,0
0466,00052,1
0813,00497,0
0719,00376,2
0765,00073,1
0955,00020,2
0946,00211,1
0021,00229,2
0262,00407,0
0023,00122,1
0667,00101,1
0592,00007,1
0597,00013,0
0249,00391,0
0520,00107,1
0884,00266,0
0041,00026,2
0018,00309,2
0488,00050,1
0764,00445,0
0245,00148,1
0740,00169,2
0460,00271,1
0656,00012,0
0966,00415,1
0270,00347,0
0671,00270,0
0874,00415,0
0954,00025,0
0012,00110,2
0701,00250,2
0400,00418,1
0752,00401,1
0367,00002,1
0840,00412,1
0584,00394,2
0296,00262,0
0168,00310,2
0600,00121,2
0016,00396,1
0514,00095,0
0433,00138,0
0051,00317,2
0192,00232,0
0271,00138,2
0272,00142,0
0860,00437,2
0105,00300,0
0884,00432,2
0882,00126,2
0357,00479,0
0077,00284,1
0556,00056,2
0419,00058,2
0067,00343,2
0669,00331,0
0026,00446,2
0577,00209,1
0558,00427,0
0314,00425,0
0409,00220,0
0893,00089,1
0515,00176,2
0666,00153,1
0358,00113,2
0147,00064,2
0903,00211,0
0813,00349,0
0807,00492,2
0654,00151,1
0415,00448,2
0147,00321,2
0941,00057,2
0757,00480,2
0291,00178,1
0614,00129,2
0707,00287,1
0744,00206,1
0321,00375,0
0813,00384,0
0496,00432,0
0071,00007,2
0034,00483,0
0109,00281,0
0802,00206,1
0522,00088,0
0491,00229,1
0059,00419,2
0255,00443,1
0268,00152,2
0790,00314,0
0644,00496,2
0278,00175,2
0350,00204,0
0780,00176,2
0657,00048,1
0599,00309,0
0720,00153,1
0996,00279,1
0812,00217,0
0213,00349,2
0252,00111,1
0184,00053,2
0550,00131,0
0633,00222,2
0363,00232,2
0581,00120,0
0768,00407,2
0504,00051,0
0676,00322,0
0672,00078,1
0614,00229,1
0921,00431,2
0966,00391,2
0766,00276,0
0200,00304,1
0961,00395,1
0262,00237,2
0271,00151,2
0144,00327,1
0838,00468,2
0183,00165,1
0933,00025,2
0124,00047,1
0107,00116,2
0304,00378,0
0615,00131,2
0808,00045,0
0667,00388,0
0285,00245,1
0072,00432,2
0627,00270,0
0728,00049,1
0884,00060,0
0193,00136,2
0229,00104,1
0612,00036,1
0738,00168,0
0108,00351,0
0446,00408,1
0100,00160,1
0227,00418,0
0447,00287,0
0778,00084,0
0920,00194,1
0833,00309,1
0767,00145,2
0629,00141,0
0359,00022,0
0768,00321,1
0814,00004,2
0958,00320,0
0715,00243,2
0293,00483,0
0911,00256,1
0986,00407,1
0213,00274,2
0772,00447,2
0127,00251,2
0371,00290,2
0424,00229,0
0543,00369,1
0588,00343,0
0824,00355,0
0611,00192,1
0458,00107,1
0192,00450,1
0629,00379,0
0791,00093,0
0400,00380,2
0799,00268,2
0070,00145,0
0684,00235,0
0103,00317,2
0393,00214,2
0256,00085,0
0341,00233,0
0398,00416,0
0301,00094,1
0755,00185,2
0165,00157,0
0308,00084,0
0623,00401,1
0705,00073,0
0455,00304,0
0120,00337,1
0546,00094,0
0867,00038,0
0373,00340,0
0291,00259,1
0344,00071,0
0850,00450,2
0613,00255,0
0409,00088,2
0724,00399,2
0368,00121,1
0166,00132,1
0136,00420,0
0037,00146,0
0283,00429,2
0626,00101,1
0041,00308,0
0732,00350,1
0906,00263,2
0490,00064,1
0899,00282,1
0046,00371,2
0348,00259,2
0931,00260,2
0228,00308,0
0574,00206,1
0579,00385,1
0896,00058,0
0357,00209,0
0580,00046,2
0594,00462,2
0080,00404,1
0663,00426,1
0752,00443,2
0138,00330,2
0158,00301,0
0386,00291,0
0537,00099,0
0698,00176,1
0413,00156,0
0345,00127,0
0635,00092,2
0486,00112,0
0494,00426,1
0417,00037,2
0263,00285,1
0048,00336,2
0719,00193,0
0544,00445,1
0323,00193,1
0535,00391,1
0207,00440,0
0598,00287,0
0609,00144,0
0526,00233,1
0738,00083,2
0136,00354,2
0724,00213,1
0619,00478,1
0741,00307,1
0685,00298,1
0213,00078,0
0992,00262,0
0787,00047,0
0669,00104,2
0495,00384,1
0713,00380,1
0612,00160,1
0521,00436,1
0215,00022,1
0156,00204,0
0268,00193,1
0737,00138,2
0181,00326,2
0089,00464,1
0548,00305,1
0979,00309,1
0029,00305,2
0567,00001,2
0134,00379,0
0197,00277,0
0255,00439,2
0224,00114,1
0707,00428,1
0454,00361,2
0488,00387,0
0737,00245,2
0621,00273,0
0791,00246,0
0494,00396,1
0414,00169,0
0065,00391,2
0264,00245,2
0137,00242,2
0012,00307,1
0851,00303,0
0702,00193,1
0546,00283,1
0437,00019,2
0111,00017,2
0023,00270,1
0435,00056,2
0765,00241,1
0796,00219,1
0315,00343,0
0573,00374,0
0075,00297,0
0832,00225,1
0725,00115,0
0049,00089,2
0049,00475,1
0710,00284,2
0459,00022,0
0196,00259,0
0337,00439,1
0731,00308,1
0915,00041,2
0107,00458,0
0856,00141,1
0170,00192,2
0297,00322,0
0435,00025,2
0749,00047,1
0210,00193,2
0104,00274,2
0501,00382,1
0996,00500,1
0658,00218,1
0024,00106,1
0128,00105,0
0905,00258,2
0539,00156,1
0210,00341,1
0034,00387,1
0925,00391,1
0179,00241,2
0842,00244,2
0381,00146,2
0751,00124,2
0370,00268,0
0458,00133,0
0875,00496,1
0580,00248,2
0229,00191,2
0743,00464,0
0672,00487,1
0616,00180,2
0095,00351,0
0404,00164,0
0189,00344,0
0734,00497,1
0510,00376,2
0874,00424,1
0830,00063,1
0141,00300,1
0494,00444,1
0303,00394,0
0559,00340,0
0363,00193,1
0049,00123,2
0055,00014,0
0684,00412,2
0507,00106,1
0049,00125,1
0195,00369,0
0594,00290,2
0328,00481,2
0709,00292,2
0579,00253,1
0127,00214,0
0336,00011,1
0915,00203,1
0168,00017,0
0681,00339,1
0420,00312,0
0220,00497,0
0071,00245,0
0268,00294,1
0316,00152,0
0024,00140,2
0619,00467,2
0604,00226,2
0943,00062,2
0748,00426,1
0792,00340,0
0499,00359,1
0380,00221,0
0882,00160,2
0362,00123,1
0160,00089,1
0791,00208,2
0788,00034,1
0830,00468,2
0493,00276,0
0022,00157,1
0453,00488,1
0792,00346,2
0183,00008,1
0516,00464,0
0088,00293,0
0422,00273,0
0739,00124,0
0751,00070,1
0348,00232,1
0638,00015,2
0312,00362,0
0444,00487,2
0331,00196,0
0998,00369,2
0320,00306,0
0161,00430,2
0508,00112,2
0225,00464,2
0149,00375,2
0036,00138,2
0658,00211,0
0455,00256,0
0241,00266,2
0058,00236,2
0291,00103,2
0107,00134,1
0047,00161,1
0594,00444,1
0277,00363,1
0670,00425,2
0447,00241,1
0625,00166,1
0147,00006,0
0933,00296,2
0197,00346,0
0436,00275,1
0659,00119,0
0766,00067,1
0279,00089,1
0589,00084,1
0383,00027,0
0647,00342,0
0175,00159,2
0633,00333,1
0549,00443,2
0046,00325,2
0599,00481,2
0370,00349,2
0876,00136,1
0315,00474,2
0933,00256,0
0465,00469,2
0631,00469,0
0989,00317,1
0908,00188,0
0430,00319,0
0833,00077,0
0833,00266,1
0947,00012,0
0241,00179,1
0253,00032,2
0236,00370,0
0421,00397,1
0998,00061,1
0443,00290,2
0320,00366,0
0207,00103,0
0955,00455,0
0662,00058,1
0397,00228,0
0945,00047,1
0133,00058,0
0161,00211,0
0957,00050,1
0148,00036,0
0602,00074,2
0590,00143,1
0285,00412,1
0596,00291,2
0887,00085,0
0250,00366,0
0909,00498,1
0023,00456,1
0497,00008,0
0452,00451,1
0335,00377,1
0446,00434,1
0707,00192,2
0491,00025,1
0835,00253,1
0901,00325,2
0904,00242,2
0426,00205,2
0480,00282,0
0663,00497,1
0883,00034,1
0124,00203,0
0090,00490,1
0314,00244,0
0701,00384,0
0517,00301,0
0266,00390,1
0334,00030,2
0860,00119,1
0346,00105,0
0928,00047,2
0506,00298,2
0907,00411,2
0848,00003,0
0089,00214,1
0896,00074,2
0799,00011,0
0257,00185,0
0655,00176,0
0054,00465,1
0590,00289,1
0808,00220,2
0749,00162,0
0075,00072,2
0973,00092,2
0764,00434,0
0040,00191,0
0792,00120,1
0500,00363,2
0463,00078,1
0424,00391,0
0048,00038,1
0816,00141,2
0086,00303,1
0126,00497,1
0511,00336,1
0123,00242,2
0273,00341,0
0805,00198,0
0280,00355,1
0907,00398,1
0504,00241,2
0035,00269,0
0521,00009,0
0133,00435,2
0244,00494,1
0455,00255,0
0009,00394,1
0032,00040,0
0733,00366,2
0252,00496,0
0221,00165,0
0291,00314,0
0814,00128,0
0772,00356,1
0835,00479,0
0878,00121,1
0719,00293,0
0551,00066,0
0015,00428,0
0083,00366,0
0460,00209,2
0235,00115,1
0481,00462,0
0968,00201,0
0575,00174,0
0514,00436,0
0185,00184,1
0270,00242,0
0827,00406,0
0020,00351,1
0769,00321,2
0447,00467,2
0637,00136,1
0772,00111,2
0539,00069,2
0758,00310,1
0800,00046,1
0412,00033,2
0558,00360,1
0161,00261,0
0402,00431,1
0933,00012,0
0872,00146,0
0547,00463,0
0330,00006,2
0307,00164,2
0547,00494,0
0099,00395,0
0832,00375,1
0487,00102,0
0763,00388,2
0653,00236,1
0862,00126,2
0259,00298,1
0341,00259,2
0406,00306,0
0717,00018,0
0706,00097,0
0176,00224,1
0202,00336,1
0301,00252,1
0130,00422,1
0560,00473,0
0335,00384,0
0760,00242,0
0454,00026,0
0847,00111,2
0241,00206,1
0540,00147,0
0616,00178,2
0857,00064,2
0888,00362,0
0755,00067,0
0050,00146,1
0485,00198,2
0931,00351,2
0061,00210,0
0591,00104,2
0987,00028,2
0540,00154,0
0589,00288,0
0870,00474,0
0509,00349,0
0767,00369,0
0787,00306,0
0108,00483,0
0429,00290,2
0849,00371,1
0490,00082,1
0342,00238,2
0877,00458,1
0956,00327,1
0861,00459,0
0063,00169,1
0130,00420,2
0852,00482,2
0049,00125,0
0967,00493,0
0124,00074,0
0029,00126,0
0765,00194,1
0302,00049,1
0634,00189,0
0463,00319,2
0759,00406,1
0657,00022,1
0189,00428,2
0654,00071,0
0525,00268,2
0124,00368,2
0340,00432,1
0086,00015,0
0564,00329,0
0260,00454,0
0966,00253,2
0991,00093,1
0155,00119,1
0445,00212,1
0215,00253,1
0425,00176,2
0765,00398,1
0941,00260,1
0406,00256,1
0677,00207,0
0924,00009,1
0599,00047,1
0217,00283,2
0007,00467,1
0332,00169,2
0302,00376,0
0428,00314,1
0453,00179,0
0669,00106,0
0889,00158,2
0414,00084,2
0540,00419,2
0592,00167,2
0570,00169,2
0787,00304,0
0228,00120,0
0597,00116,2
0819,00203,2
0057,00041,1
0262,00200,2
0899,00143,2
0821,00456,0
0326,00175,2
0123,00240,2
0336,00136,2
0042,00305,0
0772,00176,2
0839,00062,1
0149,00400,2
0118,00107,1
0492,00393,2
0930,00013,1
0418,00059,1
0556,00001,2
0700,00268,0
0822,00057,1
0232,00001,1
0844,00356,2
0865,00159,0
0692,00263,1
0428,00267,2
0139,00008,1
0728,00053,1
0010,00322,0
0882,00009,2
0171,00065,2
0494,00101,2
0072,00175,2
0332,00172,0
0134,00225,0
0020,00152,2
0688,00450,1
0729,00135,1
0675,00295,1
0664,00349,1
0876,00408,2
0328,00327,1
0053,00081,1
0535,00090,1
0209,00232,2
0126,00051,2
0888,00149,2
0534,00410,1
0570,00032,0
0132,00084,0
0856,00015,0
0159,00413,1
0820,00444,2
0060,00021,0
0281,00272,2
0829,00287,1
0720,00395,2
0931,00066,1
0440,00079,1
0472,00450,0
0148,00468,0
0829,00158,2
0991,00179,1
0929,00181,0
0355,00458,2
0215,00199,2
0489,00109,2
0645,00193,1
0393,00021,2
0970,00143,1
0060,00008,2
0579,00401,1
0641,00485,0
0013,00005,1
0880,00384,0
0021,00248,1
0058,00236,1
0003,00495,0
0216,00377,1
0652,00027,0
0016,00070,0
0424,00300,0
0425,00210,0
0300,00253,2
0313,00193,0
0051,00360,0
0597,00343,0
0432,00331,0
0667,00425,1
0659,00306,0
0096,00012,0
0120,00408,1
0210,00139,1
0952,00317,2
0076,00290,0
0472,00388,0
0356,00362,1
0054,00173,0
0758,00364,2
0095,00185,2
0758,00300,1
0754,00192,0
0191,00210,0
0826,00460,2
0828,00233,0
0028,00147,2
0213,00158,0
0692,00495,2
0485,00269,1
0824,00088,1
0682,00447,2
0991,00243,0
0231,00161,1
0080,00495,2
0001,00394,0
0775,00498,0
0034,00093,1
0681,00026,2
0914,00039,1
0534,00355,2
0526,00392,1
0987,00195,1
0812,00184,0
0184,00327,2
0938,00160,2
0474,00072,2
0975,00216,0
0541,00247,0
0416,00313,1
0441,00006,0
0057,00203,2
0422,00216,2
0299,00189,0
0497,00237,1
0261,00481,2
0558,00351,0
0655,00093,1
0334,00382,2
0590,00207,0
0236,00035,0
0660,00137,1
0137,00389,2
0356,00251,2
0716,00171,2
0298,00418,0
0535,00130,2
0479,00029,0
0944,00320,1
0219,00220,0
0292,00250,0
0909,00403,2
0674,00115,1
0951,00433,0
0699,00157,1
0618,00446,1
0042,00360,2
0856,00011,2
0916,00435,0
0871,00349,2
0848,00389,2
0020,00264,1
0821,00493,2
0497,00385,2
0012,00240,2
0894,00302,0
0039,00177,0
0021,00026,0
0828,00138,2
0506,00371,0
0287,00123,1
0011,00402,0
0308,00038,1
0185,00250,0
0985,00140,1
0711,00027,0
0033,00090,0
0125,00269,2
0574,00388,2
0802,00399,1
0614,00017,0
0398,00062,2
0555,00347,1
0020,00436,2
0266,00086,2
0851,00106,2
0870,00159,2
0758,00222,2
0185,00474,2
0415,00235,1
0411,00493,0
0656,00014,1
0580,00002,1
0608,00470,0
0031,00414,2
0402,00428,2
0312,00434,1
0673,00349,0
0152,00409,2
0836,00250,2
0334,00134,0
0069,00044,0
0483,00133,1
0845,00326,0
0901,00147,2
0633,00200,1
0665,00012,1
0817,00250,0
0561,00233,2
0793,00323,0
0485,00174,1
0954,00320,2
0132,00097,2
0711,00077,2
0934,00408,1
0499,00459,1
0626,00347,1
0346,00284,0
0344,00274,2
0581,00166,2
0757,00092,1
0902,00291,0
0119,00203,0
0465,00062,1
0686,00430,0
0447,00444,1
0553,00071,1
0587,00055,1
0505,00307,0
0235,00002,0
0602,00438,2
0028,00207,1
0982,00014,2
0101,00094,2
0726,00473,1
0819,00081,1
0040,00170,0
0182,00035,2
0657,00267,2
0777,00282,2
0924,00363,0
0634,00465,1
0424,00091,2
0018,00131,2
0067,00202,0
0479,00273,0
0007,00309,1
0894,00126,1
0069,00379,1
0399,00051,1
0936,00374,1
0633,00206,2
0401,00111,2
0402,00177,0
0641,00048,1
0433,00347,0
0998,00160,2
0795,00010,1
0134,00308,0
0601,00340,2
0112,00090,0
0154,00220,1
0646,00154,2
0330,00206,0
0404,00200,0
0072,00238,2
0583,00372,0
0052,00184,0
0297,00193,0
0724,00322,0
0454,00341,0
0403,00392,0
0398,00239,2
0169,00102,0
0446,00405,1
0645,00414,0
0653,00464,2
0626,00458,0
0284,00218,1
0975,00403,1
0214,00414,0
0495,00287,2
0108,00137,1
0162,00393,0
0953,00445,2
0320,00136,1
0593,00496,1
0322,00474,2
0622,00429,0
0642,00372,1
0325,00213,2
0469,00332,0
0083,00305,1
0327,00221,0
0249,00176,2
0264,00228,0
0849,00406,0
0740,00372,1
0092,00139,2
0350,00135,0
0755,00249,2
0809,00453,0
0455,00305,2
0769,00253,2
0881,00428,0
0765,00263,1
0406,00028,1
0099,00288,0
0649,00486,0
0588,00433,0
0825,00042,0
0641,00456,0
0764,00186,2
0414,00477,1
0447,00456,1
0467,00026,2
0249,00150,2
0182,00381,0
0049,00397,0
0282,00005,2
0806,00217,0
0227,00035,1
0681,00328,2
0351,00478,1
0670,00369,2
0628,00457,2
0978,00106,1
0410,00229,0
0608,00003,1
0374,00114,1
0687,00231,1
0476,00426,2
0769,00379,1
0412,00433,0
0543,00402,0
0016,00105,2
0863,00493,1
0890,00274,1
0458,00142,0
0551,00049,1
0776,00322,0
0343,00384,2
0932,00026,2
0269,00407,0
0825,00158,0
0108,00015,1
0399,00216,1
0547,00405,1
0009,00028,0
0426,00467,1
0992,00345,2
0037,00446,1
0711,00153,1
0122,00413,0
0528,00282,1
0354,00379,1
0166,00055,2
0248,00139,1
0524,00171,1
0812,00210,1
0730,00429,2
0579,00339,0
0220,00232,2
0099,00497,2
0701,00423,0
0751,00018,0
0040,00262,2
0237,00321,0
0643,00379,1
0771,00450,0
0369,00400,1
0769,00174,0
0760,00020,2
0757,00446,0
0763,00160,1
0276,00386,1
0312,00485,2
0047,00473,2
0362,00489,0
0096,00199,1
0675,00287,1
0966,00370,2
0345,00271,0
0915,00146,0
0159,00008,1
0810,00420,0
0416,00163,1
0647,00136,0
0940,00292,2
0384,00478,0
0945,00039,2
0803,00142,1
0834,00249,2
0128,00344,0
0941,00426,1
0769,00294,0
0195,00464,2
0929,00044,2
0125,00454,1
0004,00131,2
0732,00442,2
0661,00438,2
0718,00257,2
0180,00355,1
0405,00459,2
0288,00005,1
0399,00387,1
0078,00350,1
0717,00392,2
0775,00384,1
0791,00377,1
0401,00347,1
0734,00032,0
0079,00038,2
0038,00360,0
0825,00328,0
0960,00286,0
0592,00465,2
0603,00105,0
0695,00043,1
0266,00158,0
0949,00157,2
0902,00274,0
0986,00030,0
0202,00025,0
0128,00206,1
0194,00054,2
0331,00456,0
0240,00029,1
0329,00194,2
0366,00199,0
0107,00420,0
0162,00442,2
0537,00412,1
0844,00002,1
0754,00374,1
0537,00030,2
0210,00309,1
0823,00107,0
0362,00157,2
0332,00239,2
0742,00451,1
0887,00132,0
0171,00324,2
0364,00190,1
0076,00152,0
0481,00422,1
0095,00248,1
0352,00464,2
0103,00047,2
0272,00455,0
0560,00361,0
0563,00441,2
0861,00253,1
0154,00434,1
0042,00474,0
0553,00448,0
0903,00481,0
0406,00206,2
0981,00082,1
0180,00070,1
0631,00486,0
0703,00378,0
0354,00104,0
0525,00099,1
0493,00211,1
0804,00090,0
0211,00174,2
0433,00465,2
0998,00373,1
0518,00057,2
0240,00167,2
0421,00459,1
0596,00480,0
0594,00196,0
0726,00383,0
0566,00300,0
0862,00207,1
0659,00169,0
0796,00079,0
0380,00312,1
0668,00447,0
0077,00049,2
0888,00236,1
0242,00394,0
0158,00280,0
0911,00098,2
0260,00499,1
0782,00308,1
0878,00007,1
0341,00204,0
0004,00293,2
0333,00467,0
0696,00033,1
0556,00199,0
0001,00458,2
0579,00186,0
0163,00429,2
0511,00072,1
0347,00314,1
0986,00002,0
0142,00362,1
0429,00210,2
0237,00208,0
0715,00098,0
0662,00055,0
0276,00357,1
0979,00090,1
0792,00204,1
0791,00315,2
0700,00172,1
0505,00246,1
0763,00216,2
0031,00004,0
0935,00459,1
0289,00031,0
0621,00286,1
0935,00179,0
0236,00493,0
0618,00463,0
0309,00492,1
0771,00486,1
0818,00401,1
0243,00492,0
0889,00433,0
0297,00440,0
0245,00301,2
0222,00243,0
0821,00089,2
0049,00454,2
0368,00450,0
0324,00313,1
0901,00188,0
0004,00302,2
0455,00094,1
0043,00389,0
0952,00151,1
0073,00438,2
0606,00043,1
0925,00473,0
0057,00477,1
0117,00181,1
0918,00228,0
0398,00038,0
0228,00289,0
0766,00406,2
0312,00361,1
0607,00239,0
0505,00248,1
0865,00415,0
0739,00478,0
0745,00124,0
0424,00322,2
0691,00314,0
0749,00287,0
0256,00314,0
0107,00004,0
0666,00167,1
0283,00277,1
0629,00314,2
0935,00217,1
0883,00414,2
0223,00485,0
0329,00495,0
0702,00042,1
0367,00121,0
0288,00080,0
0144,00101,0
0977,00460,0
0387,00422,1
0409,00259,2
0746,00376,1
0400,00389,0
0930,00045,0
0635,00276,2
0941,00201,1
0525,00316,1
0839,00060,0
0101,00420,1
0412,00278,0
0764,00105,2
0335,00441,0
0357,00160,2
0368,00132,1
0394,00373,1
0700,00279,2
0655,00023,2
0811,00017,0
0271,00222,1
0268,00315,0
0068,00299,1
0774,00325,0
0561,00222,1
0941,00209,2
0933,00065,2
0763,00236,0
0703,00268,2
0537,00090,0
0403,00056,1
0083,00132,2
0678,00196,2
0085,00454,0
0540,00057,0
0463,00247,0
0593,00014,2
0777,00428,0
0617,00226,0
0699,00046,2
0025,00042,0
0722,00268,1
0423,00158,0
0499,00025,1
0380,00334,0
0272,00144,2
0196,00265,2
0603,00231,1
0467,00127,1
0863,00298,0
0406,00086,2
0597,00112,2
0174,00417,1
0183,00289,1
0890,00420,1
0610,00188,1
0128,00333,0
0260,00293,1
0842,00234,1
0437,00230,2
0941,00434,2
0537,00216,2
0890,00247,2
0548,00262,0
0667,00397,2
0345,00117,1
0844,00431,0
0592,00011,2
0650,00005,0
0801,00279,1
0980,00299,0
0878,00003,2
0901,00351,0
0652,00452,0
0854,00154,2
0238,00372,1
0607,00413,1
0033,00308,1
0513,00434,0
0132,00237,2
0853,00268,1
0764,00115,1
0568,00113,1
0457,00437,0
0605,00411,0
0938,00235,1
0037,00201,0
0095,00467,1
0632,00010,0
0368,00484,2
0988,00246,2
0477,00099,1
0923,00045,1
0511,00260,1
0146,00423,0
0917,00392,1
0261,00290,2
0596,00136,1
0989,00086,2
0229,00371,2
0741,00005,0
0161,00295,0
0914,00489,1
0716,00182,1
0878,00440,1
0858,00459,0
0661,00214,0
0797,00222,2
0380,00006,0
0249,00304,0
0733,00374,2
0040,00151,1
0069,00334,2
0285,00238,1
0491,00021,0
0193,00191,2
0706,00396,0
0101,00052,2
0272,00430,0
0848,00464,1
0178,00492,1
0646,00369,1
0024,00177,1
0508,00340,1
0819,00254,0
0945,00302,2
0886,00271,2
0338,00295,2
0565,00165,2
0898,00320,1
0227,00111,0
0993,00261,2
0925,00226,0
0673,00364,1
0881,00179,1
0276,00233,0
0933,00261,2
0793,00477,2
0820,00123,2
0261,00286,1
0533,00453,1
0225,00453,1
0888,00022,0
0092,00256,0
0800,00499,2
0653,00080,2
0339,00166,1
0696,00388,0
0472,00451,1
0474,00028,2
0913,00495,0
0386,00142,1
0529,00499,1
0861,00284,0
0268,00386,0
0687,00192,0
0385,00067,0
0907,00463,0
0189,00394,2
0401,00023,1
0700,00061,2
0656,00255,0
0393,00096,0
0330,00008,2
0638,00361,0
0453,00089,0
0858,00344,2
0403,00171,0
0439,00409,0
0663,00132,1
0324,00219,2
0591,00073,2
0049,00269,2
0831,00198,2
0725,00062,2
0534,00356,2
0332,00365,1
0307,00421,0
0429,00352,2
0898,00061,1
0015,00059,1
0786,00055,0
0646,00020,2
0049,00297,1
0296,00383,1
0346,00491,0
0776,00307,0
0042,00373,1
0698,00375,1
0798,00045,1
0370,00480,0
0371,00303,1
0209,00076,0
0383,00497,1
0376,00058,1
0127,00193,2
0287,00417,0
0369,00024,2
0763,00477,2
0466,00237,1
0792,00288,0
0538,00001,1
0079,00117,2
0420,00224,1
0201,00074,0
0412,00394,2
0761,00354,0
0445,00088,0
0670,00396,1
0078,00272,2
0525,00267,0
0475,00137,2
0744,00159,0
0616,00257,2
0586,00293,1
0679,00403,2
0745,00199,1
0738,00035,0
0291,00146,2
0847,00138,2
0743,00116,0
0235,00260,1
0063,00322,1
0790,00195,0
0381,00082,2
0734,00443,1
0268,00422,1
0137,00314,2
0921,00131,0
0856,00108,1
0039,00021,0
0681,00323,0
0515,00143,0
0864,00143,0
0608,00070,0
0823,00101,1
0400,00042,1
0381,00270,2
0845,00001,0
0640,00445,0
0535,00462,0
0508,00394,0
0970,00249,2
0274,00264,1
0071,00411,0
0337,00267,0
0218,00338,1
0685,00238,0
0726,00341,2
0746,00046,0
0669,00400,0
0660,00329,1
0600,00371,2
0458,00370,2
0411,00232,2
0120,00282,2
0052,00017,2
